"month2","date2","year2","month1","date1","year1","group","famdiff","nycdirec","priority","votch1","othvotch1","votchst1","prompt","watchdpr","watchjlpr","party","partyoth","mob","yob","grade","race","raceoth","bestdate","besttime","gender","watchdps1","watchjlps","balance","watchdps2","watchdchk","informative","effective","won1","won2","ferrop","bloomop","knowledge","bloomsc","ferrsc","terror","housing","group2","vote","votch2","othvotch2","dosi","dofi","watch","age","coll","white","black","female","watchdps","modrace","modgen","modracgen","won","boroname","notperf","votem2005","votem2001","votem1997"
11,2,2005,10,29,2005,1,1,1,1,2,,1,2,2,,1,,1,1927,5,1,,1101,2000,1,2,,,,,,,3,,3,3,1,75,25,1,3,1,1,6,,11/2/2005,10/29/2005,1,78.8794555664062,1,1,0,0,0,,,,3,"BROOKLYN",1,1,1,1
11,2,2005,10,29,2005,4,3,2,2,,,,,,2,2,,4,1971,3,6,"ENGLISH ITTALLIAN",1102,1300,1,,2,,2,,,,1,,2,1,1,50,10,1,2,2,,,,11/2/2005,10/29/2005,0,34.6027412414551,0,0,0,0,0,,,,1,"BROOKLYN",0,1,1,1
11,3,2005,10,31,2005,1,1,1,1,2,,1,3,2,,1,,5,1957,5,1,,1101,2130,1,2,,,,,,,1,,2,1,1,80,0,1,1,1,1,2,,11/3/2005,10/31/2005,1,48.5342483520508,1,1,0,0,0,,,,1,"BROOKLYN",0,1,1,1
11,3,2005,10,31,2005,1,2,1,1,6,,,2,1,,1,,3,1953,5,2,,1103,1930,2,2,,,,,,,1,,3,3,1,90,50,1,2,1,1,2,,11/3/2005,10/31/2005,1,52.7041091918945,1,0,1,1,0,,,,1,"BROOKLYN",0,1,1,1
11,1,2005,10,31,2005,2,1,1,5,,,,4,1,,1,,11,1937,4,1,,1101,2000,1,1,,,,1,2,2,3,,3,3,1,65,35,1,1,2,,,,11/1/2005,10/31/2005,1,68.0438385009766,1,1,0,0,1,1,1,1,3,"BROOKLYN",0,1,1,1
11,3,2005,10,28,2005,2,3,2,1,,,,5,1,,1,,8,1942,3,1,,1104,2000,1,1,,,,1,2,2,1,,3,3,2,80,80,1,2,2,,,,11/3/2005,10/28/2005,1,63.2849311828613,0,1,0,0,1,1,1,1,1,"BROOKLYN",0,1,1,1
11,2,2005,10,29,2005,3,2,3,1,1,,3,,,1,1,,11,1945,4,9,,1103,1430,2,,1,1,2,,,,,1,3,3,1,50,45,1,2,1,1,1,,11/2/2005,10/29/2005,0,60.0328750610352,1,,,1,0,,,,1,"BROOKLYN",0,1,1,1
11,3,2005,10,31,2005,4,2,1,1,,,,,,1,1,,8,1950,3,1,,1101,2000,2,,2,,2,,,,1,,2,3,1,70,30,1,1,2,,,,11/3/2005,10/31/2005,0,55.287670135498,0,1,0,1,0,,,,1,"BROOKLYN",1,0,1,1
11,1,2005,10,28,2005,4,2,2,3,,,,,,2,1,,10,1965,4,2,,1101,2130,2,,2,,2,,,,3,,3,3,1,50,40,1,1,2,,,,11/1/2005,10/28/2005,0,40.1013717651367,1,0,1,1,0,,,,3,"BROOKLYN",0,0,1,0
11,2,2005,10,29,2005,2,1,1,2,,,,6,1,,2,,1,,2,6,"@ ^",1102,1030,2,1,,,,13,2,1,1,,2,3,1,100,0,1,1,2,,,,11/2/2005,10/29/2005,1,,0,0,0,1,1,0,0,0,1,"BROOKLYN",0,1,1,1
11,1,2005,10,28,2005,1,3,1,5,2,,2,3,3,,1,,5,1962,4,1,,1101,2000,1,2,,,,,,,3,,3,3,1,70,50,1,1,1,1,2,,11/1/2005,10/28/2005,1,43.5232887268066,1,1,0,0,0,,,,3,"BROOKLYN",0,1,1,1
11,3,2005,10,29,2005,4,4,3,5,,,,,,1,1,,11,1949,3,9,,1101,2000,2,,2,,2,,,,3,,3,3,3,75,50,1,3,2,,,,11/3/2005,10/29/2005,0,56.0301361083984,0,,,1,0,,,,3,"BROOKLYN",0,1,1,1
11,2,2005,10,29,2005,1,4,1,10,2,,1,3,1,,1,,5,1926,2,2,,1104,1400,2,2,,,,,,,1,,3,3,1,,,3,3,2,,,,11/2/2005,10/29/2005,1,79.5506820678711,0,0,1,1,0,,,,1,"BROOKLYN",0,0,1,1
11,2,2005,10,28,2005,2,2,3,1,,,,4,3,,1,,11,1938,3,1,,1101,2130,2,2,,,,,,,3,,1,3,1,80,80,1,2,2,,,,11/2/2005,10/28/2005,1,67.0356140136719,0,1,0,1,0,,,,3,"BROOKLYN",0,0,1,1
11,2,2005,10,29,2005,1,2,2,3,2,,1,4,1,,1,,2,1939,1,2,,1102,2000,1,1,,,,3,2,1,3,,2,1,1,90,70,1,1,2,,,,11/2/2005,10/29/2005,1,66.7863006591797,0,0,1,0,1,0,1,0,3,"BROOKLYN",1,1,1,0
11,2,2005,10,29,2005,4,3,3,3,,,,,,1,2,,11,1964,2,1,,1102,1930,2,,1,2,2,,,,,1,3,2,1,75,65,1,2,2,,,,11/2/2005,10/29/2005,0,41.0191764831543,0,1,0,1,0,,,,1,"BROOKLYN",0,1,1,0
11,3,2005,10,30,2005,3,2,2,5,1,,2,,,2,2,,7,1930,4,1,,1104,2000,1,,2,,2,,,,3,,3,3,2,90,65,2,2,2,,,,11/3/2005,10/30/2005,0,75.3835601806641,1,1,0,0,0,,,,3,"BROOKLYN",0,1,1,0
11,2,2005,10,29,2005,4,2,2,1,,,,,,1,1,,9,1957,4,2,,1102,1130,1,,1,1,2,,,,,3,3,3,3,80,75,3,2,1,1,1,,11/2/2005,10/29/2005,0,48.191780090332,1,0,1,0,0,,,,3,"BROOKLYN",0,1,1,1
11,2,2005,10,29,2005,1,1,1,2,2,,1,5,2,,2,,8,1931,3,1,,1102,1800,2,2,,,,,,,1,,4,1,1,100,10,1,1,2,,,,11/2/2005,10/29/2005,1,74.2958908081055,0,1,0,1,0,,,,1,"BROOKLYN",0,1,1,1
11,2,2005,10,28,2005,1,2,2,6,1,,1,5,1,,1,,1,,4,9,,1101,2100,2,2,,,,,,,1,,4,1,1,5,4,3,2,1,2,6,,11/2/2005,10/28/2005,1,,1,,,1,0,,,,1,"BROOKLYN",1,1,1,1
11,2,2005,10,31,2005,2,3,2,6,,,,4,1,,1,,5,1952,4,2,,1102,1930,2,2,,,,,,,3,,3,3,1,0,0,3,1,2,,,,11/2/2005,10/31/2005,1,53.5369873046875,1,0,1,1,0,,,,3,"BROOKLYN",0,0,1,0
11,2,2005,10,29,2005,2,1,3,9,,,,4,1,,1,,12,1949,2,2,,1101,2000,1,1,,,,1,2,1,3,,2,2,2,,,1,2,1,1,1,,11/2/2005,10/29/2005,1,55.9479446411133,0,0,1,0,1,1,1,1,3,"BROOKLYN",0,1,1,1
11,2,2005,10,29,2005,1,2,3,5,1,,1,1,2,,1,,7,1926,5,1,,1101,2100,2,2,,,,,,,3,,1,4,2,70,85,1,1,2,,,,11/2/2005,10/29/2005,1,79.3835601806641,1,1,0,1,0,,,,3,"BROOKLYN",0,1,1,1
11,2,2005,10,29,2005,4,4,2,1,,,,,,2,1,,12,1974,3,2,,1104,1500,2,,2,,2,,,,3,,1,3,2,50,75,2,2,1,1,1,,11/2/2005,10/29/2005,0,30.9315071105957,0,0,1,1,0,,,,3,"BROOKLYN",0,1,1,1
11,1,2005,10,28,2005,2,2,1,2,,,,1,3,,1,,10,1958,5,1,,1101,2000,2,1,,,,1,2,1,1,,3,3,1,8,60,1,1,1,1,2,,11/1/2005,10/28/2005,1,47.1068496704102,1,1,0,1,1,1,1,1,1,"BROOKLYN",1,1,1,1
11,2,2005,10,28,2005,4,1,1,1,,,,,,1,2,,5,1926,5,1,,1102,1100,1,,2,,2,,,,1,,3,1,1,100,30,1,1,1,1,2,,11/2/2005,10/28/2005,0,79.5479431152344,1,1,0,0,0,,,,1,"BROOKLYN",0,1,1,1
11,2,2005,10,29,2005,2,2,3,2,,,,1,2,,1,,5,1971,4,1,,1103,2030,2,2,,,,,,,3,,3,3,3,70,60,1,1,1,1,2,,11/2/2005,10/29/2005,1,34.5205497741699,1,1,0,1,0,,,,3,"BROOKLYN",0,0,1,0
11,3,2005,10,29,2005,2,4,3,8,,,,1,2,,2,,3,1963,2,1,,1104,1200,2,2,,,,,,,3,,3,3,1,80,,1,1,1,1,2,,11/3/2005,10/29/2005,1,42.6931495666504,0,1,0,1,0,,,,3,"BROOKLYN",0,0,0,0
11,3,2005,10,29,2005,4,3,2,4,,,,,,1,1,,11,1957,3,2,,1104,1900,1,,2,,1,5,1,2,2,,1,2,2,10,50,2,2,2,,,,11/3/2005,10/29/2005,0,48.024658203125,0,0,1,0,1,0,1,0,2,"BROOKLYN",1,0,1,1
11,2,2005,10,29,2005,4,3,3,8,,,,,,1,1,,11,1925,1,2,,1101,2130,1,,2,,1,13,1,1,1,,1,3,1,95,50,1,1,1,1,1,,11/2/2005,10/29/2005,0,80.0465774536133,0,0,1,0,1,0,0,0,1,"BROOKLYN",0,1,1,1
11,2,2005,10,28,2005,3,1,1,1,1,,1,,,3,1,,6,1950,4,2,,1102,1900,2,,2,,2,,,,3,,1,3,1,65,75,3,2,2,,,,11/2/2005,10/28/2005,0,55.4465751647949,1,0,1,1,0,,,,3,"BROOKLYN",0,1,1,1
11,3,2005,10,30,2005,2,3,1,1,,,,5,1,,1,,11,1959,4,2,,1104,2030,2,2,,,,,,,1,,3,3,1,90,50,1,1,1,1,2,,11/3/2005,10/30/2005,1,46.0273971557617,1,0,1,1,0,,,,1,"BROOKLYN",0,1,1,1
11,3,2005,10,29,2005,2,2,2,6,,,,1,1,,2,,12,1937,1,2,,1104,2030,1,1,,,,3,2,1,2,,3,3,1,75,60,1,1,1,1,3,,11/3/2005,10/29/2005,1,67.9561614990234,0,0,1,0,1,0,1,0,2,"BROOKLYN",0,1,1,1
11,1,2005,10,29,2005,1,3,1,3,1,,2,3,1,,1,,1,1957,1,6,"NO JUST OTHER",1101,2000,2,1,,,,5,4,2,1,,3,4,2,75,99,3,2,1,1,1,,11/1/2005,10/29/2005,1,48.8575325012207,0,0,0,1,1,0,1,0,1,"BROOKLYN",0,1,1,0
11,2,2005,10,30,2005,2,3,1,3,,,,2,1,,2,,9,1977,2,4,,1101,2000,1,1,,,,1,2,1,1,,3,1,1,80,80,1,1,2,,,,11/2/2005,10/30/2005,1,28.1808223724365,0,0,0,0,1,1,1,1,1,"BROOKLYN",0,1,1,0
11,3,2005,10,30,2005,4,2,1,9,,,,,,3,1,,11,1964,5,1,,1103,1900,2,,2,,2,,,,3,,3,2,3,75,65,3,2,2,,,,11/3/2005,10/30/2005,0,41.0219192504883,1,1,0,1,0,,,,3,"BROOKLYN",1,1,1,0
11,3,2005,10,30,2005,4,3,3,7,,,,,,2,2,,8,1932,2,1,,1104,1130,2,,2,,1,13,2,1,3,,3,3,1,40,25,1,3,1,1,2,,11/3/2005,10/30/2005,0,73.2958908081055,0,1,0,1,1,0,0,0,3,"BROOKLYN",0,0,1,1
11,2,2005,10,31,2005,2,4,3,10,,,,3,1,,1,,6,1916,1,2,,1102,1900,2,2,,,,,,,1,,2,1,1,,0,3,3,1,3,6,,11/2/2005,10/31/2005,1,89.4767150878906,0,0,1,1,0,,,,1,"BROOKLYN",0,0,1,1
11,3,2005,10,28,2005,1,2,1,3,1,,2,6,1,,4,,6,1960,3,2,,1102,2100,2,2,,,,,,,3,,3,3,2,35,40,1,2,2,,,,11/3/2005,10/28/2005,1,45.4383544921875,0,0,1,1,0,,,,3,"BROOKLYN",0,0,1,0
11,3,2005,10,31,2005,2,4,2,3,,,,6,3,,1,,3,1925,2,1,,1101,2000,2,2,,,,,,,3,,1,2,2,50,90,1,2,1,1,1,,11/3/2005,10/31/2005,1,80.7232894897461,0,1,0,1,0,,,,3,"BROOKLYN",0,1,1,1
11,1,2005,10,31,2005,2,3,1,8,,,,4,1,,1,,5,1946,5,1,,1101,2000,1,2,,,,,,,3,,1,2,1,80,50,1,2,2,,,,11/1/2005,10/31/2005,1,59.5424652099609,1,1,0,0,0,,,,3,"BROOKLYN",0,1,1,0
11,2,2005,10,31,2005,1,2,1,8,1,,2,1,2,,1,,4,1945,3,1,,1102,1500,1,2,,,,,,,3,,3,3,3,85,80,3,2,1,1,1,,11/2/2005,10/31/2005,1,60.6246566772461,0,1,0,0,0,,,,3,"BROOKLYN",0,0,1,0
11,1,2005,10,29,2005,2,3,1,1,,,,1,1,,2,,6,1920,2,1,,1101,2000,2,1,,,,1,2,1,1,,2,1,1,100,50,1,1,1,1,2,,11/1/2005,10/29/2005,1,85.4684906005859,0,1,0,1,1,1,1,1,1,"BROOKLYN",0,1,1,1
11,3,2005,10,31,2005,3,3,2,9,2,,3,,,1,1,,5,1956,5,2,,1104,2130,2,,2,,1,13,3,1,1,,3,3,1,5,0,3,2,1,1,1,,11/3/2005,10/31/2005,0,49.5342483520508,1,0,1,1,1,0,0,0,1,"BROOKLYN",0,1,1,1
11,1,2005,10,31,2005,4,1,1,5,,,,,,1,3,,1,1962,5,5,,1101,2000,1,,1,1,2,,,,,1,2,1,1,100,0,1,1,2,,,,11/1/2005,10/31/2005,0,43.8602752685547,1,0,0,0,0,,,,1,"BROOKLYN",0,1,1,1
11,3,2005,10,31,2005,1,1,1,3,2,,1,5,1,,1,,9,1929,2,1,,1101,2030,2,2,,,,,,,3,,3,1,3,80,75,1,2,2,,,,11/3/2005,10/31/2005,1,76.216438293457,0,1,0,1,0,,,,3,"BROOKLYN",0,1,1,1
11,1,2005,10,30,2005,1,2,1,1,2,,1,4,1,,1,,4,1970,3,1,,1101,2000,2,1,,,,13,1,1,1,,2,3,1,85,60,1,1,2,,,,11/1/2005,10/30/2005,1,35.6054801940918,0,1,0,1,1,0,0,0,1,"BROOKLYN",0,0,1,1
11,2,2005,10,29,2005,2,1,1,1,,,,2,1,,1,,2,1957,2,2,,1104,1900,1,2,,,,,,,1,,3,3,2,90,91,3,3,1,1,2,,11/2/2005,10/29/2005,1,48.7726020812988,0,0,1,0,0,,,,1,"BROOKLYN",0,1,1,1
11,1,2005,10,28,2005,2,2,3,5,,,,2,1,,1,,6,1953,5,1,,1101,2030,2,1,,,,1,2,2,3,,1,2,3,60,65,3,2,2,,,,11/1/2005,10/28/2005,1,52.4438362121582,1,1,0,1,1,1,1,1,3,"BROOKLYN",0,1,1,1
11,2,2005,10,29,2005,4,3,1,5,,,,,,2,1,,2,1959,4,1,,1102,1730,1,,2,,2,,,,1,,1,3,3,80,70,3,1,1,1,1,,11/2/2005,10/29/2005,0,46.7726020812988,1,1,0,0,0,,,,1,"BROOKLYN",0,1,1,0
11,2,2005,10,28,2005,2,3,1,6,,,,1,1,,1,,7,1967,4,6,"REFUSED",1102,1930,2,2,,,,,,,3,,3,3,1,90,80,1,1,1,1,2,,11/2/2005,10/28/2005,1,38.3534240722656,1,0,0,1,0,,,,3,"BROOKLYN",0,1,1,1
11,2,2005,10,28,2005,4,2,1,6,,,,,,2,1,,10,1966,4,1,,1101,2000,2,,2,,2,,,,3,,1,3,3,70,50,1,1,2,,,,11/2/2005,10/28/2005,0,39.1013717651367,1,1,0,1,0,,,,3,"BROOKLYN",0,1,1,1
11,1,2005,10,31,2005,2,2,1,6,,,,4,1,,1,,12,1976,5,1,,1101,2100,2,2,,,,,,,3,,3,3,3,75,60,1,2,2,,,,11/1/2005,10/31/2005,1,28.9342460632324,1,1,0,1,0,,,,3,"BROOKLYN",0,0,1,0
11,1,2005,10,29,2005,3,3,2,6,1,,1,,,1,1,,6,1927,4,2,,1101,2030,2,,2,,2,,,,2,,4,4,2,50,50,2,3,2,,,,11/1/2005,10/29/2005,0,78.4657516479492,1,0,1,1,0,,,,2,"BROOKLYN",0,0,1,1
11,2,2005,10,29,2005,1,2,1,1,5,,,2,1,,1,,10,1946,5,1,,1102,2000,1,2,,,,,,,1,,3,3,3,80,50,1,2,2,,,,11/2/2005,10/29/2005,1,59.1178092956543,1,1,0,0,0,,,,1,"BROOKLYN",1,1,1,0
11,3,2005,10,30,2005,2,3,1,6,,,,2,1,,2,,4,,9,1,,1104,2000,1,1,,,,13,2,1,1,,4,1,1,100,0,1,1,2,,,,11/3/2005,10/30/2005,1,,,1,0,0,1,0,0,0,1,"BROOKLYN",1,1,1,0
11,2,2005,10,29,2005,1,1,1,1,6,,,5,3,,1,,12,1961,5,1,,1101,2000,2,2,,,,,,,3,,3,3,1,50,30,3,3,1,1,6,,11/2/2005,10/29/2005,1,43.9397277832031,1,1,0,1,0,,,,3,"BROOKLYN",0,1,1,1
11,3,2005,10,28,2005,1,3,3,1,1,,3,5,1,,1,,5,1944,2,1,,1101,2100,2,2,,,,,,,3,,4,4,1,80,0,1,3,2,,,,11/3/2005,10/28/2005,1,61.5342483520508,0,1,0,1,0,,,,3,"BROOKLYN",1,1,1,1
11,3,2005,10,31,2005,3,1,1,4,2,,1,,,1,1,,3,1934,5,1,,1102,2000,1,,2,,1,13,1,1,1,,1,1,1,90,40,1,1,2,,,,11/3/2005,10/31/2005,0,71.7178115844727,1,1,0,0,1,0,0,0,1,"BROOKLYN",1,1,1,1
11,2,2005,10,29,2005,2,2,1,4,,,,6,1,,1,,12,1948,4,2,,1101,2130,1,2,,,,,,,1,,2,3,1,75,50,1,2,2,,,,11/2/2005,10/29/2005,1,56.9479446411133,1,0,1,0,0,,,,1,"BROOKLYN",0,1,1,0
11,1,2005,10,28,2005,4,3,1,1,,,,,,1,1,,12,1968,5,9,,1101,2000,2,,2,,2,,,,1,,3,3,1,86,63,1,3,1,1,2,,11/1/2005,10/28/2005,0,36.9315071105957,1,,,1,0,,,,1,"BROOKLYN",0,1,1,0
11,2,2005,10,29,2005,3,3,1,5,2,,1,,,1,1,,10,1935,5,1,,1101,2000,1,,1,1,2,,,,,1,3,3,1,85,0,1,1,2,,,,11/2/2005,10/29/2005,0,70.1260299682617,1,1,0,0,0,,,,1,"BROOKLYN",0,1,1,0
11,2,2005,10,30,2005,4,2,1,4,,,,,,2,1,,9,1953,4,1,,1102,1000,2,,2,,2,,,,3,,3,3,3,65,40,1,1,1,1,2,,11/2/2005,10/30/2005,0,52.1972618103027,1,1,0,1,0,,,,3,"BROOKLYN",0,1,1,1
11,1,2005,10,31,2005,1,3,1,5,1,,3,1,1,,1,,7,1935,2,6,"NONE",1101,2000,2,2,,,,,,,1,,3,1,1,75,50,1,1,2,,,,11/1/2005,10/31/2005,1,70.3835601806641,0,0,0,1,0,,,,1,"BROOKLYN",1,1,1,1
11,3,2005,10,29,2005,4,1,1,3,,,,,,1,1,,10,1975,4,2,,1102,1730,2,,1,2,2,,,,,3,4,1,1,70,45,1,1,1,1,2,,11/3/2005,10/29/2005,0,30.0986309051514,1,0,1,1,0,,,,3,"BROOKLYN",0,0,0,0
11,1,2005,10,29,2005,1,4,1,4,1,,1,5,1,,1,,6,1981,2,2,,1101,2030,2,1,,,,7,3,2,1,,3,3,3,40,60,3,2,2,,,,11/1/2005,10/29/2005,1,24.427396774292,0,0,1,1,1,0,1,0,1,"BROOKLYN",0,1,1,0
11,3,2005,10,28,2005,2,3,2,1,,,,3,1,,1,,6,1934,2,2,,1103,2000,2,1,,,,1,2,2,2,,3,3,2,0,100,3,2,1,1,1,,11/3/2005,10/28/2005,1,71.4575347900391,0,0,1,1,1,1,1,1,2,"BROOKLYN",0,1,1,0
11,2,2005,10,29,2005,3,1,2,3,1,,1,,,1,1,,12,1965,3,2,,1101,2000,1,,1,2,2,,,,,2,1,2,2,3,89,2,2,1,1,1,,11/2/2005,10/29/2005,0,39.9369850158691,0,0,1,0,0,,,,2,"BROOKLYN",0,1,1,0
11,2,2005,10,29,2005,1,1,2,1,1,,2,1,3,,1,,3,1978,4,1,,1102,2100,1,1,,,,1,1,1,3,,2,1,1,75,20,1,2,1,1,2,,11/2/2005,10/29/2005,1,27.6821918487549,1,1,0,0,1,1,1,1,3,"BROOKLYN",0,1,1,0
11,2,2005,10,31,2005,1,3,1,1,2,,2,2,2,,1,,7,1978,4,1,,1102,1730,1,2,,,,,,,3,,3,3,2,65,50,1,2,1,1,2,,11/2/2005,10/31/2005,1,27.3534240722656,1,1,0,0,0,,,,3,"BROOKLYN",0,1,1,0
11,1,2005,10,31,2005,1,2,3,1,6,,,2,1,,1,,5,1947,2,2,,1101,2000,2,2,,,,,,,3,,1,3,1,50,40,3,2,2,,,,11/1/2005,10/31/2005,1,58.5424652099609,0,0,1,1,0,,,,3,"BROOKLYN",0,0,1,0
11,2,2005,10,28,2005,3,1,2,1,1,,1,,,1,1,,2,1964,5,1,,1102,1930,2,,1,1,2,,,,,1,3,3,3,0,50,2,2,1,1,1,,11/2/2005,10/28/2005,0,41.7671241760254,1,1,0,1,0,,,,1,"BROOKLYN",0,0,1,0
11,2,2005,10,31,2005,2,2,1,3,,,,1,1,,4,,2,1982,3,6,"MIXED",1101,2000,2,2,,,,,,,3,,3,3,3,0,0,3,2,1,1,2,,11/2/2005,10/31/2005,1,23.7616443634033,0,0,0,1,0,,,,3,"BROOKLYN",0,1,1,0
11,2,2005,10,29,2005,1,3,1,5,2,,1,3,1,,1,,4,1960,3,2,,1101,2000,2,1,,,,3,1,1,1,,3,3,1,95,80,1,1,2,,,,11/2/2005,10/29/2005,1,45.6082191467285,0,0,1,1,1,0,1,0,1,"BROOKLYN",0,1,0,0
11,2,2005,10,29,2005,3,3,1,2,2,,2,,,1,1,,2,1956,4,1,,1104,1730,1,,2,,1,3,3,4,3,,3,3,1,80,20,1,3,1,1,2,,11/2/2005,10/29/2005,0,49.7753410339355,1,1,0,0,1,0,1,0,3,"BROOKLYN",0,1,0,0
11,1,2005,10,29,2005,2,2,1,5,,,,6,3,,1,,10,1983,4,1,,1101,2000,1,2,,,,,,,3,,1,3,3,83,69,1,2,1,1,1,,11/1/2005,10/29/2005,1,22.0931510925293,1,1,0,0,0,,,,3,"BROOKLYN",1,1,0,0
11,3,2005,10,31,2005,3,2,3,3,2,,2,,,2,6,,9,1987,3,1,,1103,1730,2,,2,,2,,,,3,,4,4,1,70,,1,3,1,3,2,,11/3/2005,10/31/2005,0,18.1780815124512,0,1,0,1,0,,,,3,"BROOKLYN",0,1,0,0
11,2,2005,10,31,2005,2,3,1,2,,,,4,1,,2,,11,1931,2,1,,1102,1900,2,1,,,,2,2,1,1,,2,3,1,100,40,1,1,1,1,2,,11/2/2005,10/31/2005,1,74.04931640625,0,1,0,1,1,1,0,0,1,"BROOKLYN",0,1,1,1
11,3,2005,10,31,2005,3,3,2,4,2,,2,,,1,1,,9,1955,3,9,,1103,1830,2,,2,,2,,,,1,,3,3,1,80,50,1,1,2,,,,11/3/2005,10/31/2005,0,50.2000007629395,0,,,1,0,,,,1,"BROOKLYN",0,1,1,0
11,2,2005,10,28,2005,4,1,2,3,,,,,,2,1,,6,,4,1,,1102,2000,2,,2,,2,,,,1,,3,3,1,20,45,3,2,1,1,1,,11/2/2005,10/28/2005,0,,1,1,0,1,0,,,,1,"BROOKLYN",1,1,1,1
11,3,2005,10,28,2005,3,3,1,1,2,,2,,,3,1,,5,1930,3,9,,1103,2100,2,,2,,2,,,,1,,2,1,1,85,50,1,1,1,1,2,,11/3/2005,10/28/2005,0,75.5452041625977,0,,,1,0,,,,1,"BROOKLYN",0,1,1,0
11,2,2005,10,29,2005,1,1,2,6,1,,1,3,1,,1,,11,1949,2,1,,1102,2000,2,1,,,,1,2,2,3,,3,2,2,0,50,1,2,2,,,,11/2/2005,10/29/2005,1,56.0301361083984,0,1,0,1,1,1,1,1,3,"BROOKLYN",0,1,1,1
11,3,2005,10,31,2005,4,1,3,3,,,,,,1,1,,10,1916,2,2,,1104,1900,2,,3,,1,13,4,3,,,3,4,3,100,10,3,3,1,1,6,,11/3/2005,10/31/2005,0,89.142463684082,0,0,1,1,1,0,0,0,,"BROOKLYN",1,1,1,1
11,2,2005,10,29,2005,2,1,3,8,,,,6,1,,1,,1,1926,2,2,,1101,2000,2,2,,,,,,,3,,4,3,1,85,,3,1,1,1,2,,11/2/2005,10/29/2005,1,79.8794555664062,0,0,1,1,0,,,,3,"BROOKLYN",0,1,1,1
11,1,2005,10,29,2005,2,2,1,1,,,,4,1,,1,,7,1954,5,6,"ALL OF THE ABOVE",1101,2030,2,1,,,,1,2,1,3,,2,3,1,70,40,1,2,2,,,,11/1/2005,10/29/2005,1,51.3643836975098,1,0,0,1,1,1,1,1,3,"BROOKLYN",0,1,1,0
11,3,2005,10,30,2005,3,1,3,8,2,,1,,,2,2,,5,1958,4,1,,1103,2130,1,,1,2,2,,,,,1,3,3,1,85,25,1,1,2,,,,11/3/2005,10/30/2005,0,47.5315055847168,1,1,0,0,0,,,,1,"BROOKLYN",0,1,1,1
11,2,2005,10,28,2005,4,3,2,1,,,,,,1,1,,1,1921,1,1,,1103,1900,2,,1,2,2,,,,,1,4,4,1,80,0,1,2,1,1,2,,11/2/2005,10/28/2005,0,84.8794555664062,0,1,0,1,0,,,,1,"BROOKLYN",0,1,1,1
11,3,2005,10,29,2005,1,3,1,8,2,,1,6,2,,3,,1,1932,5,1,,1104,2130,2,2,,,,,,,1,,3,3,1,80,20,1,1,2,,,,11/3/2005,10/29/2005,1,73.876708984375,1,1,0,1,0,,,,1,"BROOKLYN",1,1,1,1
11,1,2005,10,28,2005,2,1,3,5,,,,3,1,,1,,5,1921,1,2,,1101,2000,2,2,,,,,,,3,,4,3,3,0,50,3,3,1,1,6,,11/1/2005,10/28/2005,1,84.5506820678711,0,0,1,1,0,,,,3,"BROOKLYN",1,1,1,1
11,3,2005,10,28,2005,4,2,2,1,,,,,,1,1,,2,1937,2,5,,1104,1200,2,,2,,1,13,1,2,1,,3,2,3,0,90,2,2,1,1,1,,11/3/2005,10/28/2005,0,68.783561706543,0,0,0,1,1,0,0,0,1,"BROOKLYN",0,1,1,1
11,3,2005,10,29,2005,2,1,1,4,,,,6,1,,2,,7,1949,3,1,,1102,1400,1,2,,,,,,,3,,3,3,1,60,30,1,1,1,1,2,,11/3/2005,10/29/2005,1,56.3671226501465,0,1,0,0,0,,,,3,"BROOKLYN",0,1,1,1
11,3,2005,10,31,2005,4,3,1,7,,,,,,1,5,"indepence",12,1963,3,1,,1103,1900,1,,2,,1,1,3,1,2,,3,3,1,90,25,1,1,1,1,2,,11/3/2005,10/31/2005,0,41.9452056884766,0,1,0,0,1,1,1,1,2,"BROOKLYN",1,1,1,1
11,2,2005,10,29,2005,4,2,1,3,,,,,,1,1,,1,1943,4,1,,1102,2030,1,,1,1,2,,,,,1,3,3,1,80,40,1,1,2,,,,11/2/2005,10/29/2005,0,62.8684921264648,1,1,0,0,0,,,,1,"BROOKLYN",1,1,1,1
11,1,2005,10,31,2005,1,4,2,5,1,,2,2,3,,1,,8,1938,5,1,,1101,2000,2,2,,,,,,,3,,3,3,3,75,75,3,2,2,,,,11/1/2005,10/31/2005,1,67.2958908081055,1,1,0,1,0,,,,3,"BROOKLYN",0,1,1,1
11,3,2005,10,29,2005,1,3,3,6,6,,,2,2,,1,,5,1921,3,1,,1102,1730,2,2,,,,,,,3,,4,4,3,,,3,3,2,,,,11/3/2005,10/29/2005,1,84.5534210205078,0,1,0,1,0,,,,3,"BROOKLYN",0,1,1,1
11,2,2005,10,28,2005,4,3,1,1,,,,,,1,1,,2,1910,2,2,,1101,2030,1,,2,,2,,,,1,,2,1,1,85,60,1,1,1,1,2,,11/2/2005,10/28/2005,0,95.8027420043945,0,0,1,0,0,,,,1,"BROOKLYN",0,1,1,1
11,2,2005,10,31,2005,4,2,1,1,,,,,,1,1,,8,1948,3,2,,1102,1800,2,,2,,2,,,,1,,3,3,1,99,50,1,2,2,,,,11/2/2005,10/31/2005,0,57.287670135498,0,0,1,1,0,,,,1,"BROOKLYN",0,1,1,1
